workshop,workshopLabel,ref_url,ShortName,countryLabel,cityLabel,StartTime,EndTime
http://www.wikidata.org/entity/Q106243064,"Chinese Lexical Semantics - 18th Workshop, CLSW 2017, Leshan, China, May 18-20, 2017",https://dblp.org/db/conf/clsw/clsw2017.html,CLSW 2017,People's Republic of China,Leshan,2017/5/18 2:00,2017/5/20 2:00
http://www.wikidata.org/entity/Q106243584,"Algebraic Coding, First French-Israeli Workshop, Paris, France, July 19-21, 1993",https://dblp.org/db/conf/fiwac/fiwac1993.html,Algebraic Coding 1993,France,Paris,1993/7/19 2:00,1993/7/21 2:00
http://www.wikidata.org/entity/Q106243616,"Frontiers in Algorithmics, First Annual International Workshop, FAW 2007, Lanzhou, China, August 1-3, 2007",https://dblp.org/db/conf/faw/faw2007.html,FAW 2007,People's Republic of China,Lanzhou,2007/8/1 2:00,2007/8/3 2:00
http://www.wikidata.org/entity/Q106243168,"23rd Conference on Innovation in Clouds, Internet and Networks and Workshops, ICIN 2020, Paris, France, February 24-27, 2020",https://dblp.org/db/conf/icin/icin2020.html,ICIN 2020,France,Paris,2020/2/24 1:00,2020/2/27 1:00
http://www.wikidata.org/entity/Q106243065,"Chinese Lexical Semantics - 14th Workshop, CLSW 2013, Zhengzhou, China, May 10-12, 2013",https://dblp.org/db/conf/clsw/clsw2013.html,CLSW 2013,People's Republic of China,Zhengzhou,2013/5/10 2:00,2013/5/12 2:00
http://www.wikidata.org/entity/Q106243341,"6th International Symposium on Virtual Reality, Archaeology and Intelligent Cultural Heritage, incorporating the 3rd Eurographics Workshop on Graphics and Cultural Heritage, VAST 2005, Pisa, Italy, November 8-11, 2005",https://dblp.org/db/conf/vast/vast2005.html,VAST 2005,Italy,Pisa,2005/11/8 1:00,2005/11/11 1:00
http://www.wikidata.org/entity/Q106243569,"Probabilistic Graphical Models - 7th European Workshop, PGM 2014, Utrecht, The Netherlands, September 17-19, 2014",https://dblp.org/db/conf/pgm/pgm2014.html,PGM 2014,Netherlands,Utrecht,2014/9/17 2:00,2014/9/19 2:00
http://www.wikidata.org/entity/Q106243686,"Artificial Neural Networks in Pattern Recognition - 7th IAPR TC3 Workshop, ANNPR 2016, Ulm, Germany, September 28-30, 2016",https://dblp.org/db/conf/annpr/annpr2016.html,ANNPR 2016,Germany,Ulm,2016/9/28 2:00,2016/9/30 2:00
http://www.wikidata.org/entity/Q106243580,"Extensions of Logic Programming, Second International Workshop, ELP'91, Stockholm, Sweden, January 27-29, 1991",https://dblp.org/db/conf/elp/elp91.html,ELP 1991,Sweden,Stockholm,1991/1/27 1:00,1991/1/29 1:00
http://www.wikidata.org/entity/Q106243339,"9th International Symposium on Virtual Reality, Archaeology, and Intelligent Cultural Heritage, incorporating the 6th Eurographics Workshop on Graphics and Cultural Heritage, VAST 2008, Braga, Portugal, December 2-5, 2008",https://dblp.org/db/conf/vast/vast2008.html,VAST 2008,Portugal,Braga,2008/12/2 1:00,2008/12/5 1:00
http://www.wikidata.org/entity/Q106243570,"Security and Privacy in Ad-hoc and Sensor Networks, 4th European Workshop, ESAS 2007, Cambridge, UK, July 2-3, 2007",https://dblp.org/db/conf/esas/esas2007.html,ESAS 2007,United Kingdom,Cambridge,2007/7/2 2:00,2007/7/3 2:00
http://www.wikidata.org/entity/Q106243687,"Artificial Neural Networks in Pattern Recognition, Third IAPR Workshop, ANNPR 2008, Paris, France, July 2-4, 2008",https://dblp.org/db/conf/annpr/annpr2008.html,ANNPR 2008,France,Paris,2008/7/2 2:00,2008/7/4 2:00
http://www.wikidata.org/entity/Q106243338,"11th International Symposium on Virtual Reality, Archaeology, and Cultural Heritage, incorporating the 8th Eurographics Workshop on Graphics and Cultural Heritage, VAST 2010, Paris, France, September 21-24, 2010",https://dblp.org/db/conf/vast/vast2010.html,VAST 2010,France,Paris,2010/9/21 2:00,2010/9/24 2:00
http://www.wikidata.org/entity/Q106243331,"Enterprise Modelling and Information Systems Architectures - Concepts and Applications , 2nd International Workshop on Enterprise Modelling and Information Systems Architectures (EMISA'07), St. Goar, Germany, October 8-9, 2007",https://dblp.org/db/conf/emisa/emisa2007.html,EMISA 2007,Germany,Sankt Goar,2007/10/8 2:00,2007/10/9 2:00
http://www.wikidata.org/entity/Q106243798,"24th IEEE International Workshop on Computer Aided Modeling and Design of Communication Links and Networks, CAMAD 2019, Limassol, Cyprus, September 11-13, 2019",https://dblp.org/db/conf/camad/camad2019.html,CAMAD 2019,Cyprus,Limassol,2019/9/11 2:00,2019/9/13 2:00
http://www.wikidata.org/entity/Q106243820,"2009 IEEE International Workshop on Multimedia Signal Processing, MMSP '09, Rio de Janeiro, Brazil, October 5-7, 2009",https://dblp.org/db/conf/mmsp/mmsp2009.html,MMSP 2009,Brazil,Rio de Janeiro,2009/10/5 2:00,2009/10/7 2:00
http://www.wikidata.org/entity/Q106243647,"Gesture and Sign Languages in Human-Computer Interaction, International Gesture Workshop, GW 2001, London, UK, April 18-20, 2001",https://dblp.org/db/conf/gw/gw2001.html,GW 2001,United Kingdom,London,2001/4/18 2:00,2001/4/20 2:00
http://www.wikidata.org/entity/Q106243002,"Automated and Algorithmic Debugging, First International Workshop, AADEBUG'93, Linköping, Sweden, May 3-5, 1993",https://dblp.org/db/conf/aadebug/aadebug93.html,AADEBUG 1993,Sweden,Linköping,1993/5/3 2:00,1993/5/5 2:00
http://www.wikidata.org/entity/Q106243083,"Computational Logic in Multi-Agent Systems, 6th International Workshop, CLIMA VI, London, UK, June 27-29, 2005",https://dblp.org/db/conf/clima/climaVI2005.html,CLIMA 2005,United Kingdom,London,2005/6/27 2:00,2005/6/29 2:00
http://www.wikidata.org/entity/Q106243697,"Partially Supervised Learning - First IAPR TC3 Workshop, PSL 2011, Ulm, Germany, September 15-16, 2011",https://dblp.org/db/conf/psl/psl2011.html,PSL 2011,Germany,Ulm,2011/9/15 2:00,2011/9/16 2:00
http://www.wikidata.org/entity/Q106243337,"10th Eurographics Workshop on 3D Object Retrieval, 3DOR@Eurographics 2017, Lyon, France, April 23-24, 2017",https://dblp.org/db/conf/3dor/3dor2017.html,3DOR@Eurographics 2017,France,Lyon,2017/4/23 2:00,2017/4/24 2:00
http://www.wikidata.org/entity/Q106243623,"Functional Imaging and Modeling of the Heart, Second International Workshop, FIMH 2003, Lyon, France, June 5-6, 2003",https://dblp.org/db/conf/fimh/fimh2003.html,FIMH 2003,France,Lyon,2003/6/5 2:00,2003/6/6 2:00
http://www.wikidata.org/entity/Q106243324,"Engineering Societies in the Agents World IV, 4th International Workshop, ESAW 2003, London, UK, October 29-31, 2003",https://dblp.org/db/conf/esaw/esaw2003.html,ESAW 2003,United Kingdom,London,2003/10/29 1:00,2003/10/31 1:00
http://www.wikidata.org/entity/Q106243319,"Engineering Federated Information Systems, 4th Workshop EFIS 2001, Berlin, Germany, October 9-10, 2001",https://dblp.org/db/conf/efdbs/efis2001.html,EFIS 2001,Germany,Berlin,2001/10/9 2:00,2001/10/10 2:00
http://www.wikidata.org/entity/Q106243689,"Graphic Recognition. Current Trends and Challenges - 11th International Workshop, GREC 2015, Nancy, France, August 22-23, 2015",https://dblp.org/db/conf/grec/grec2015.html,GREC 2015,France,Nancy,2015/8/22 2:00,2015/8/23 2:00
http://www.wikidata.org/entity/Q106243615,"Frontiers in Algorithmics - 8th International Workshop, FAW 2014, Zhangjiajie, China, June 28-30, 2014",https://dblp.org/db/conf/faw/faw2014.html,FAW 2014,People's Republic of China,Zhangjiajie,2014/6/28 2:00,2014/6/30 2:00
http://www.wikidata.org/entity/Q106243313,"Dependable and Adaptable Networks and Services, 13th Open European Summer School and IFIP TC6.6 Workshop, EUNICE 2007, Enschede, The Netherlands, July 18-20, 2007",https://dblp.org/db/conf/ifip6-6/eunice2007.html,EUNICE 2007,Netherlands,Enschede,2007/7/18 2:00,2007/7/20 2:00
http://www.wikidata.org/entity/Q106243561,"Computer Performance Engineering - 12th European Workshop, EPEW 2015, Madrid, Spain, August 31 - September 1, 2015",https://dblp.org/db/conf/epew/epew2015.html,EPEW 2015,Spain,Madrid,2015/8/31 2:00,2015/9/1 2:00
http://www.wikidata.org/entity/Q106243096,"Computer Algebra in Scientific Computing - 15th International Workshop, CASC 2013, Berlin, Germany, September 9-13, 2013",https://dblp.org/db/conf/casc/casc2013.html,CASC 2013,Germany,Berlin,2013/9/9 2:00,2013/9/13 2:00
http://www.wikidata.org/entity/Q106243579,"Extensions of Logic Programming, Third International Workshop, ELP'92, Bologna, Italy, February 26-28, 1992",https://dblp.org/db/conf/elp/elp92.html,ELP 1992,Italy,Bologna,1992/2/26 1:00,1992/2/28 1:00
http://www.wikidata.org/entity/Q106243081,"Computational Logic in Multi-Agent Systems, 7th International Workshop, CLIMA VII, Hakodate, Japan, May 8-9, 2006",https://dblp.org/db/conf/clima/climaVII2006.html,CLIMA 2006,Japan,Hakodate,2006/5/8 2:00,2006/5/9 2:00
http://www.wikidata.org/entity/Q106079495,"Applied Parallel Computing, Large Scale Scientific and Industrial Problems, 4th International Workshop, PARA '98, Umeå, Sweden, June 14-17, 1998",https://dblp.org/db/conf/para/para1998.html,PARA 1998,Sweden,Umeå,1998/6/14 2:00,1998/6/17 2:00
http://www.wikidata.org/entity/Q106068898,"Optical Supercomputing - 4th International Workshop, OSC 2012, in Memory of H. John Caulfield, Bertinoro, Italy, July 19-21, 2012",https://dblp.org/db/conf/osc/osc2012.html,OSC 2012,Italy,Bertinoro,2012/7/19 2:00,2012/7/21 2:00
http://www.wikidata.org/entity/Q106242683,"Active, Real-Time, and Temporal Database Systems, Second International Workshop, ARTDB-97, Como, Italy, September 8-9, 1997",https://dblp.org/db/conf/artdb/artdb97.html,ARTDB 1997,Italy,Como,1997/9/8 2:00,1997/9/9 2:00
http://www.wikidata.org/entity/Q106242858,"Answer Set Programming, Advances in Theory and Implementation, 2nd Intl. ASP'03 Workshop, Messina, Italy, September 26-28, 2003",https://dblp.org/db/conf/asp/asp2003.html,ASP 2003,Italy,Messina,2003/9/26 2:00,2003/9/28 2:00
http://www.wikidata.org/entity/Q106068698,"4th international Workshop on Sensor-based Activity Recognition and Interaction, iWOAR 2017, Rostock, Germany, September 21 - 22, 2017",https://dblp.org/db/conf/iwoar/iwoar2017.html,iWOAR 2017,Germany,Rostock,2017/9/21 2:00,2017/9/22 2:00
http://www.wikidata.org/entity/Q106079432,"Abstract State Machines 2004. Advances in Theory and Practice, 11th International Workshop, ASM 2004, Lutherstadt Wittenberg, Germany, May 24-28, 2004",https://dblp.org/db/conf/asm/asm2004.html,ASM 2004,Germany,Lutherstadt Wittenberg,2004/5/24 2:00,2004/5/28 2:00
http://www.wikidata.org/entity/Q106087670,"Neural Nets, 14th Italian Workshop on Neural Nets, WIRN VIETRI 2003, Vietri sul Mare, Italy, June 4-7, 2003",https://dblp.org/db/conf/wirn/wirn2003.html,WIRN 2003,Italy,Vietri sul Mare,2003/6/4 2:00,2003/6/7 2:00
http://www.wikidata.org/entity/Q106087547,"Comparative Evaluation of Focused Retrieval - 9th International Workshop of the Inititative for the Evaluation of XML Retrieval, INEX 2010, Vugh, The Netherlands, December 13-15, 2010",https://dblp.org/db/conf/inex/inex2010.html,INEX 2010,Netherlands,Vught,2010/12/13 1:00,2010/12/15 1:00
http://www.wikidata.org/entity/Q106068681,"Coordination, Organizations, Institutions, and Norms in Agent Systems, International Workshop, COIN@MALLOW 2007, Durham, UK, September 3-4, 2007",https://dblp.org/db/conf/atal/coin2007.html,COIN@AAAI 2007,United Kingdom,Durham,2007/9/3 2:00,2007/9/4 2:00
http://www.wikidata.org/entity/Q106068937,"Real-World Wireless Sensor Networks - 4th International Workshop, REALWSN 2010, Colombo, Sri Lanka, December 16-17, 2010",https://dblp.org/db/conf/realwsn/realwsn2010.html,REALWSN 2010,Sri Lanka,Colombo,2010/12/16 1:00,2010/12/17 1:00
http://www.wikidata.org/entity/Q106079499,"Recent Trends in Algebraic Development Techniques, 14th International Workshop, WADT '99, Château de Bonas, France, September 15-18, 1999",https://dblp.org/db/conf/wadt/wadt1999.html,WADT 1999,France,Q22939038,1999/9/15 2:00,1999/9/18 2:00
http://www.wikidata.org/entity/Q106068712,"Advances in Artificial Life, Evolutionary Computation and Systems Chemistry - 10th Italian Workshop, WIVACE 2015, Bari, Italy, September 22-25, 2015",https://dblp.org/db/conf/wivace/wivace2015.html,WIVACE 2015,Italy,Bari,2015/9/22 2:00,2015/9/25 2:00
http://www.wikidata.org/entity/Q106087674,"New Security Paradigms Workshop 2003, August 18-21, 2003, Ascona, Switzerland",https://dblp.org/db/conf/nspw/nspw2003.html,NSPW 2003,Switzerland,Ascona,2003/8/18 2:00,2003/8/21 2:00
http://www.wikidata.org/entity/Q106078288,"Advances in Focused Retrieval, 7th International Workshop of the Initiative for the Evaluation of XML Retrieval, INEX 2008, Dagstuhl Castle, Germany, December 15-18, 2008",https://dblp.org/db/conf/inex/inex2008.html,INEX 2008,Germany,Dagstuhl,2008/12/15 1:00,2008/12/18 1:00
http://www.wikidata.org/entity/Q106087662,"Reversible Computation - Third International Workshop, RC 2011, Gent, Belgium, July 4-5, 2011",https://dblp.org/db/conf/rc/rc2011.html,RC 2011,Belgium,Ghent,2011/7/4 2:00,2011/7/5 2:00
http://www.wikidata.org/entity/Q106068701,"Structural, Syntactic, and Statistical Pattern Recognition - Joint IAPR International Workshop, S+SSPR 2016, Mérida, Mexico, November 29 - December 2, 2016",https://dblp.org/db/conf/sspr/sspr2016.html,S+SSPR 2016,Mexico,Mérida,2016/11/29 1:00,2016/12/2 1:00
http://www.wikidata.org/entity/Q106087660,"Digital Watermarking, 7th International Workshop, IWDW 2008, Busan, Korea, November 10-12, 2008",https://dblp.org/db/conf/iwdw/iwdw2008.html,IWDW 2008,South Korea,Busan,2008/11/10 1:00,2008/11/12 1:00
http://www.wikidata.org/entity/Q106087665,"Dialogues with Social Robots - Enablements, Analyses, and Evaluation, Seventh International Workshop on Spoken Dialogue Systems, IWSDS 2016, Saariselkä, Finland, January 13-16, 2016",https://dblp.org/db/conf/iwsds/iwsds2016.html,IWSDS 2016,Finland,Saariselkä,2016/1/13 1:00,2016/1/16 1:00
http://www.wikidata.org/entity/Q106069000,"Web Services and Formal Methods, 4th International Workshop, WS-FM 2007, Brisbane, Australia, September 28-29, 2007",https://dblp.org/db/conf/wsfm/wsfm2007.html,WS-FM 2007,Australia,Brisbane,2007/9/28 2:00,2007/9/29 2:00
http://www.wikidata.org/entity/Q106087658,"Reconfigurable Computing: Architectures, Tools and Applications, Third International Workshop, ARC 2007, Mangaratiba, Brazil, March 27-29, 2007",https://dblp.org/db/conf/arc/arc2007.html,ARC 2007,Brazil,Mangaratiba,2007/3/27 2:00,2007/3/29 2:00
http://www.wikidata.org/entity/Q106068694,"Multi-Agent Systems and Agent-Based Simulation, First International Workshop, MABS '98, Paris, France, July 4-6, 1998",https://dblp.org/db/conf/mabs/mabs1998.html,MABS 1998,France,Paris,1998/7/4 2:00,1998/7/6 2:00
http://www.wikidata.org/entity/Q106077889,"Gesture-Based Communication in Human-Computer Interaction, International Gesture Workshop, GW'99, Gif-sur-Yvette, France, March 17-19, 1999",https://dblp.org/db/conf/gw/gw1999.html,GW 1999,France,Gif-sur-Yvette,1999/3/17 1:00,1999/3/19 1:00
http://www.wikidata.org/entity/Q106079279,"Recent Advances in Reinforcement Learning - 9th European Workshop, EWRL 2011, Athens, Greece, September 9-11, 2011",https://dblp.org/db/conf/ewrl/ewrl2011.html,EWRL 2011,Greece,Athens,2011/9/9 2:00,2011/9/11 2:00
http://www.wikidata.org/entity/Q106079238,"Computational Logic in Multi-Agent Systems - 14th International Workshop, CLIMA XIV, Corunna, Spain, September 16-18, 2013",https://dblp.org/db/conf/clima/clima2013.html,CLIMA 2013,Spain,A Coruña,2013/9/16 2:00,2013/9/18 2:00
http://www.wikidata.org/entity/Q106080360,"Gesture-Based Human-Computer Interaction and Simulation, 7th International Gesture Workshop, GW 2007, Lisbon, Portugal, May 23-25, 2007",https://dblp.org/db/conf/gw/gw2007.html,GW 2007,Portugal,Lisbon,2007/5/23 2:00,2007/5/25 2:00
http://www.wikidata.org/entity/Q106068684,"Engineering Multi-Agent Systems - Second International Workshop, EMAS 2014, Paris, France, May 5-6, 2014",https://dblp.org/db/conf/dalt/emas2014.html,EMAS 2014,France,Paris,2014/5/5 2:00,2014/5/6 2:00
http://www.wikidata.org/entity/Q106069008,"Algorithms in Bioinformatics, 8th International Workshop, WABI 2008, Karlsruhe, Germany, September 15-19, 2008",https://dblp.org/db/conf/wabi/wabi2008.html,WABI 2008,Germany,Karlsruhe,2008/9/15 2:00,2008/9/19 2:00
http://www.wikidata.org/entity/Q106068682,"Interactive Systems. Design, Specification, and Verification, 13th International Workshop, DSVIS 2006, Dublin, Ireland, July 26-28, 2006",https://dblp.org/db/conf/dsvis/dsvis2006.html,DS-VIS 2006,Republic of Ireland,Dublin,2006/7/26 2:00,2006/7/28 2:00
http://www.wikidata.org/entity/Q106069017,"Complex Networks V - 5th Workshop on Complex Networks CompleNet 2014, Bologna, Italy, March 12-14, 2014",https://dblp.org/db/conf/complenet/complenet2014.html,CompleNet 2014,Italy,Bologna,2014/3/12 1:00,2014/3/14 1:00
http://www.wikidata.org/entity/Q106079425,"Integrated Circuit and System Design, Power and Timing Modeling, Optimization and Simulation, 15th International Workshop, PATMOS 2005, Leuven, Belgium, September 21-23, 2005",https://dblp.org/db/conf/patmos/patmos2005.html,PATMOS 2005,Belgium,Leuven,2005/9/21 2:00,2005/9/23 2:00
http://www.wikidata.org/entity/Q106069022,"Recent Trends in Algebraic Development Techniques, 21st International Workshop, WADT 2012, Salamanca, Spain, June 7-10, 2012",https://dblp.org/db/conf/wadt/wadt2012.html,WADT 2012,Spain,Salamanca,2012/6/7 2:00,2012/6/10 2:00
http://www.wikidata.org/entity/Q106079424,"Multiple Classifier Systems - 10th International Workshop, MCS 2011, Naples, Italy, June 15-17, 2011",https://dblp.org/db/conf/mcs/mcs2011.html,MCS 2011,Italy,Naples,2011/6/15 2:00,2011/6/17 2:00
http://www.wikidata.org/entity/Q106087544,"Graphics Recognition. Current Trends and Challenges - 10th International Workshop, GREC 2013, Bethlehem, PA, USA, August 20-21, 2013",https://dblp.org/db/conf/grec/grec2013.html,GREC 2013,United States of America,Bethlehem,2013/8/20 2:00,2013/8/21 2:00
http://www.wikidata.org/entity/Q106068699,"Similarity-Based Pattern Recognition - Second International Workshop, SIMBAD 2013, York, UK, July 3-5, 2013",https://dblp.org/db/conf/simbad/simbad2013.html,SIMBAD 2013,United Kingdom,York,2013/7/3 2:00,2013/7/5 2:00
http://www.wikidata.org/entity/Q106069004,"Algorithms and Data Structures, 4th International Workshop, WADS '95, Kingston, Ontario, Canada, August 16-18, 1995",https://dblp.org/db/conf/wads/wads95.html,WADS 1995,Canada,Kingston,1995/8/16 2:00,1995/8/18 2:00
http://www.wikidata.org/entity/Q106068679,"Constructive Side-Channel Analysis and Secure Design - 5th International Workshop, COSADE 2014, Paris, France, April 13-15, 2014",https://dblp.org/db/conf/cosade/cosade2014.html,COSADE 2014,France,Paris,2014/4/13 2:00,2014/4/15 2:00
http://www.wikidata.org/entity/Q106242667,"seventh ACM international workshop on Challenged networks, CHANTS@MOBICOM 2012, Istanbul, Turkey, August 22-26, 2012",https://dblp.org/db/conf/mobicom/chants2012.html,CHANTS@MOBICOM 2012,Turkey,Istanbul,2012/8/22 2:00,2012/8/26 2:00
http://www.wikidata.org/entity/Q106079426,"Self-Organizing Systems, Third International Workshop, IWSOS 2008, Vienna, Austria, December 10-12, 2008",https://dblp.org/db/conf/iwsos/iwsos2008.html,IWSOS 2008,Austria,Vienna,2008/12/10 1:00,2008/12/12 1:00
http://www.wikidata.org/entity/Q106078148,"Modelling Database Dynamics, Fourth International Workshop on Foundations of Models and Languages for Data and Objects, Volkse (near Braunschweig), Germany, 19-23 October 1992",https://dblp.org/db/conf/fmldo/fmldo92.html,FMLDO 1992,Germany,Volkse,1992/10/19 2:00,1992/10/23 2:00
http://www.wikidata.org/entity/Q106079255,"Engineering Societies in the Agents World IX, 9th International Workshop, ESAW 2008, Saint-Etienne, France, September 24-26, 2008",https://dblp.org/db/conf/esaw/esaw2008.html,ESAW 2008,France,Saint-Étienne,2008/9/24 2:00,2008/9/26 2:00
http://www.wikidata.org/entity/Q106069011,"Applied Parallel Computing, New Paradigms for HPC in Industry and Academia, 5th International Workshop, PARA 2000 Bergen, Norway, June 18-20, 2000",https://dblp.org/db/conf/para/para2000.html,PARA 2000,Norway,Bergen,2000/6/18 2:00,2000/6/20 2:00
http://www.wikidata.org/entity/Q106087521,"Data Integration in the Life Sciences, 5th International Workshop, DILS 2008, Evry, France, June 25-27, 2008",https://dblp.org/db/conf/dils/dils2008.html,DILS 2008,France,Évry,2008/6/25 2:00,2008/6/27 2:00
http://www.wikidata.org/entity/Q106068998,"Web Services and Formal Methods, 6th International Workshop, WS-FM 2009, Bologna, Italy, September 4-5, 2009",https://dblp.org/db/conf/wsfm/wsfm2009.html,WS-FM 2009,Italy,Bologna,2009/9/4 2:00,2009/9/5 2:00
http://www.wikidata.org/entity/Q106087659,"Constructive Side-Channel Analysis and Secure Design - 9th International Workshop, COSADE 2018, Singapore, April 23-24, 2018",https://dblp.org/db/conf/cosade/cosade2018.html,COSADE 2018,Singapore,Singapore,2018/4/23 2:00,2018/4/24 2:00
http://www.wikidata.org/entity/Q106080401,"Artificial Social Systems, 4th European Workshop on Modelling Autonomous Agents in a Multi-Agent World, MAAMAW '92, S. Martino al Cimino, Italy, July 29-31, 1992",https://dblp.org/db/conf/maamaw/maamaw1992.html,MAAMAV 1992,Italy,Abbey of San Martino al Cimino,1992/7/29 2:00,1992/7/31 2:00
http://www.wikidata.org/entity/Q106068692,"Multi-Agent-Based Simulation XV - International Workshop, MABS 2014, Paris, France, May 5-6, 2014",https://dblp.org/db/conf/mabs/mabs2014.html,MABS 2014,France,Paris,2014/5/5 2:00,2014/5/6 2:00
http://www.wikidata.org/entity/Q106087522,"Engineering Societies in the Agents World VII, 7th International Workshop, ESAW 2006, Dublin, Ireland, September 6-8, 2006",https://dblp.org/db/conf/esaw/esaw2006.html,ESAW 2006,Republic of Ireland,Dublin,2006/9/6 2:00,2006/9/8 2:00
http://www.wikidata.org/entity/Q106087502,"4th Workshop on Anticipatory Behavior in Adaptive Learning Systems, ABiALS 2008, Munich, Germany, June 26-27, 2008",https://dblp.org/db/conf/abials/abials2008.html,ABiALS 2008,Germany,Munich,2008/6/26 2:00,2008/6/27 2:00
http://www.wikidata.org/entity/Q106242739,"Agents and Data Mining Interaction - 9th International Workshop, ADMI 2013, Saint Paul, MN, USA, May 6-7, 2013",https://dblp.org/db/conf/admi/admi2013.html,ADMI 2013,United States of America,Saint Paul,2013/5/6 2:00,2013/5/7 2:00
http://www.wikidata.org/entity/Q106079423,"Fuzzy Logic and Applications, 6th International Workshop, WILF 2005, Crema, Italy, September 15-17, 2005",https://dblp.org/db/conf/wilf/wilf2005.html,WILF 2005,Italy,University of Milan,2005/9/15 2:00,2005/9/17 2:00
http://www.wikidata.org/entity/Q106242786,"Analogical and Inductive Inference, International Workshop AII '86, Wendisch-Rietz, GDR, October 6-10, 1986",https://dblp.org/db/conf/aii/aii86.html,AII 1986,German Democratic Republic,Wendisch Rietz,1986/10/6 2:00,1986/10/10 2:00
http://www.wikidata.org/entity/Q106087663,"Similarity-Based Pattern Recognition - Third International Workshop, SIMBAD 2015, Copenhagen, Denmark, October 12-14, 2015",https://dblp.org/db/conf/simbad/simbad2015.html,SIMBAD 2015,Denmark,Copenhagen,2015/10/12 2:00,2015/10/14 2:00
http://www.wikidata.org/entity/Q106069027,"Rewriting Logic and Its Applications - 9th International Workshop, WRLA 2012, Held as a Satellite Event of ETAPS, Tallinn, Estonia, March 24-25, 2012",https://dblp.org/db/conf/wrla/wrla2012.html,WRLA@ETAPS 2012,Estonia,Tallinn,2012/3/24 1:00,2012/3/25 1:00
http://www.wikidata.org/entity/Q106076799,"Search Computing: Challenges and Directions, SeCO Workshop on Search Computing Challenges and Directions, Como, Italy, June 17-19, 2009",https://dblp.org/db/conf/seco/seco2009.html,SeCO 2009,Italy,Como,2009/6/17 2:00,2009/6/19 2:00
http://www.wikidata.org/entity/Q106069006,"Algorithms in Bioinformatics - 15th International Workshop, WABI 2015, Atlanta, GA, USA, September 10-12, 2015",https://dblp.org/db/conf/wabi/wabi2015.html,WABI 2015,United States of America,Atlanta,2015/9/10 2:00,2015/9/12 2:00
http://www.wikidata.org/entity/Q106069012,"Biomedical Image Registration - 5th International Workshop, WBIR 2012, Nashville, TN, USA, July 7-8, 2012",https://dblp.org/db/conf/wbir/wbir2012.html,WBIR 2012,United States of America,Nashville,2012/7/7 2:00,2012/7/8 2:00
http://www.wikidata.org/entity/Q106242741,"Agents and Data Mining Interaction - 8th International Workshop, ADMI 2012, Valencia, Spain, June 4-5, 2012",https://dblp.org/db/conf/admi/admi2012.html,ADMI 2012,Spain,Valencia,2012/6/4 2:00,2012/6/5 2:00
http://www.wikidata.org/entity/Q106242690,"Adaptive Multimedia Retrieval: First International Workshop, AMR 2003, Hamburg, Germany, September 15-16, 2003",https://dblp.org/db/conf/amr/amr2003.html,AMR 2003,Germany,Hamburg,2003/9/15 2:00,2003/9/16 2:00
http://www.wikidata.org/entity/Q106068696,"Semantics in Databases, Second International Workshop, Dagstuhl Castle, Germany, January 7-12, 2001",https://dblp.org/db/conf/sdb/sdb2001.html,Semantics in Databases 2001,Germany,Dagstuhl,2001/1/7 1:00,2001/1/12 1:00
http://www.wikidata.org/entity/Q106068695,"Evolving OpenMP in an Age of Extreme Parallelism, 5th International Workshop on OpenMP, IWOMP 2009, Dresden, Germany, June 3-5, 2009",https://dblp.org/db/conf/iwomp/iwomp2009.html,IWOMP 2009,Germany,Dresden,2009/6/3 2:00,2009/6/5 2:00
http://www.wikidata.org/entity/Q106087506,"Category Theory and Computer Programming, Tutorial and Workshop, Guildford, UK, September 16-20, 1985",https://dblp.org/db/conf/ctcs/ctcs1985.html,Category Theory and Computer Science 1985,United Kingdom,Guildford,1985/9/16 2:00,1985/9/20 2:00
http://www.wikidata.org/entity/Q106079494,"Experimental Algorithms, 6th International Workshop, WEA 2007, Rome, Italy, June 6-8, 2007",https://dblp.org/db/conf/wea/wea2007.html,WEA 2007,Italy,Rome,2007/6/6 2:00,2007/6/8 2:00
http://www.wikidata.org/entity/Q106077790,"Computational Logic in Multi-Agent Systems, 9th International Workshop, CLIMA IX, Dresden, Germany, September 29-30, 2008",https://dblp.org/db/conf/clima/clima2008.html,CLIMA 2008,Germany,Dresden,2008/9/29 2:00,2008/9/30 2:00
http://www.wikidata.org/entity/Q106069015,"Complex Networks VII - 7th Workshop on Complex Networks, CompleNet 2016, Dijon, France, March 23-25, 2016",https://dblp.org/db/conf/complenet/complenet2016.html,CompleNet 2016,France,Dijon,2016/3/23 1:00,2016/3/25 1:00
http://www.wikidata.org/entity/Q106069009,"Algorithms in Bioinformatics, Third International Workshop, WABI 2003, Budapest, Hungary, September 15-20, 2003",https://dblp.org/db/conf/wabi/wabi2003.html,WABI 2003,Hungary,Budapest,2003/9/15 2:00,2003/9/20 2:00
http://www.wikidata.org/entity/Q106068980,"System Configuration Management, ICSE'97 SCM-7 Workshop, Boston, MA, USA, May 18-19, 1997",https://dblp.org/db/conf/scm/scm97.html,SCM 1997,United States of America,Boston,1997/5/18 2:00,1997/5/19 2:00
http://www.wikidata.org/entity/Q106077838,"Logics in Artificial Intelligence, European Workshop, JELIA '96, Évora, Portugal, September 30 - October 3, 1996",https://dblp.org/db/conf/jelia/jelia96.html,JELIA 1996,Portugal,Évora,1996/9/30 2:00,1996/10/3 2:00
